date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description
05.28,中国,新疆,76,3,73,0,,,,,0,0,0,
05.29,中国,新疆,76,3,73,0,,,,,0,0,0,
05.30,中国,新疆,76,3,73,0,,,,,0,0,0,
05.31,中国,新疆,76,3,73,0,,,,,0,0,0,
06.01,中国,新疆,76,3,73,0,,,,,0,0,0,
06.02,中国,新疆,76,3,73,0,,,,,0,0,0,
06.03,中国,新疆,76,3,73,0,,,,,0,0,0,
06.04,中国,新疆,76,3,73,0,,,,,0,0,0,
06.05,中国,新疆,76,3,73,0,,,,,0,0,0,
06.06,中国,新疆,76,3,73,0,,,,,0,0,0,
06.07,中国,新疆,76,3,73,0,,,,,0,0,0,
06.08,中国,新疆,76,3,73,0,,,,,0,0,0,
06.09,中国,新疆,76,3,73,0,,,,,0,0,0,
06.10,中国,新疆,76,3,73,0,,,,,0,0,0,
06.11,中国,新疆,76,3,73,0,,,,,0,0,0,
06.12,中国,新疆,76,3,73,0,,,,,0,0,0,
06.13,中国,新疆,76,3,73,0,,,,,0,0,0,
06.14,中国,新疆,76,3,73,0,,,,,0,0,0,
06.15,中国,新疆,76,3,73,0,,,,,0,0,0,
06.16,中国,新疆,76,3,73,0,,,,,0,0,0,
06.17,中国,新疆,76,3,73,0,,,,,0,0,0,
06.18,中国,新疆,76,3,73,0,,,,,0,0,0,
06.19,中国,新疆,76,3,73,0,,,,,0,0,0,
06.20,中国,新疆,76,3,73,0,,,,,0,0,0,
06.21,中国,新疆,76,3,73,0,,,,,0,0,0,
06.22,中国,新疆,76,3,73,0,,,,,0,0,0,
06.23,中国,新疆,76,3,73,0,,,,,0,0,0,
06.24,中国,新疆,76,3,73,0,,,,,0,0,0,
06.25,中国,新疆,76,3,73,0,,,,,0,0,0,
06.26,中国,新疆,76,3,73,0,,,,,0,0,0,
06.27,中国,新疆,76,3,73,0,,,,,0,0,0,
