name,nowConfirm,confirm,suspect,dead,deadRate,heal,healRate
新疆,64,140,0,3,2.14,73,52.14
乌鲁木齐,62,85,0,0,0.00,23,27.06
地区待确认,1,1,0,0,0.00,0,0.00
喀什,1,1,0,0,0.00,0,0.00
兵团第四师,0,10,0,1,10.00,9,90.00
吐鲁番,0,3,0,0,0.00,3,100.00
昌吉州,0,4,0,0,0.00,4,100.00
第八师石河子,0,4,0,1,25.00,3,75.00
兵团第九师,0,4,0,1,25.00,3,75.00
伊犁州,0,18,0,0,0.00,18,100.00
六师五家渠,0,2,0,0,0.00,2,100.00
兵团第十二师,0,3,0,0,0.00,3,100.00
巴州,0,3,0,0,0.00,3,100.00
第七师,0,1,0,0,0.00,1,100.00
阿克苏,0,1,0,0,0.00,1,100.00
