name,nowConfirm,confirm,suspect,dead,deadRate,heal,healRate
辽宁,6,165,0,2,1.21,157,95.15
境外输入,5,33,0,0,0.00,28,84.85
大连,1,19,0,0,0.00,18,94.74
铁岭,0,7,0,0,0.00,7,100.00
抚顺,0,1,0,0,0.00,1,100.00
朝阳市,0,6,0,1,16.67,5,83.33
丹东,0,11,0,0,0.00,11,100.00
葫芦岛,0,12,0,1,8.33,11,91.67
沈阳,0,34,0,0,0.00,34,100.00
鞍山,0,4,0,0,0.00,4,100.00
锦州,0,12,0,0,0.00,12,100.00
盘锦,0,11,0,0,0.00,11,100.00
阜新,0,8,0,0,0.00,8,100.00
本溪,0,3,0,0,0.00,3,100.00
辽阳,0,3,0,0,0.00,3,100.00
营口,0,1,0,0,0.00,1,100.00
