name,nowConfirm,confirm,suspect,dead,deadRate,heal,healRate
江苏,1,655,0,0,0.00,654,99.85
境外输入,1,24,0,0,0.00,23,95.83
连云港,0,48,0,0,0.00,48,100.00
南通,0,40,0,0,0.00,40,100.00
苏州,0,87,0,0,0.00,87,100.00
南京,0,93,0,0,0.00,93,100.00
无锡,0,55,0,0,0.00,55,100.00
徐州,0,79,0,0,0.00,79,100.00
宿迁,0,13,0,0,0.00,13,100.00
淮安,0,66,0,0,0.00,66,100.00
镇江,0,12,0,0,0.00,12,100.00
常州,0,51,0,0,0.00,51,100.00
扬州,0,23,0,0,0.00,23,100.00
盐城,0,27,0,0,0.00,27,100.00
泰州,0,37,0,0,0.00,37,100.00
