name,nowConfirm,confirm,suspect,dead,deadRate,heal,healRate
云南,2,189,0,2,1.06,185,97.88
境外输入,2,15,0,0,0.00,13,86.67
昭通市,0,25,0,0,0.00,25,100.00
德宏州,0,5,0,0,0.00,5,100.00
昆明,0,53,0,0,0.00,53,100.00
保山市,0,9,0,0,0.00,9,100.00
玉溪,0,14,0,1,7.14,13,92.86
红河,0,9,0,0,0.00,9,100.00
曲靖,0,13,0,0,0.00,13,100.00
大理,0,13,0,0,0.00,13,100.00
西双版纳州,0,15,0,1,6.67,14,93.33
文山州,0,2,0,0,0.00,2,100.00
普洱,0,4,0,0,0.00,4,100.00
楚雄州,0,4,0,0,0.00,4,100.00
丽江市,0,7,0,0,0.00,7,100.00
临沧,0,1,0,0,0.00,1,100.00
