name,nowConfirm,confirm,suspect,dead,deadRate,heal,healRate
广西,1,255,0,2,0.78,252,98.82
境外输入,1,3,0,0,0.00,2,66.67
桂林,0,32,0,0,0.00,32,100.00
防城港,0,19,0,0,0.00,19,100.00
来宾,0,11,0,0,0.00,11,100.00
柳州,0,24,0,0,0.00,24,100.00
南宁,0,55,0,0,0.00,55,100.00
河池,0,28,0,1,3.57,27,96.43
北海,0,44,0,1,2.27,43,97.73
玉林,0,11,0,0,0.00,11,100.00
钦州,0,8,0,0,0.00,8,100.00
贵港,0,8,0,0,0.00,8,100.00
梧州,0,5,0,0,0.00,5,100.00
百色,0,3,0,0,0.00,3,100.00
贺州,0,4,0,0,0.00,4,100.00
